refnis,pop_densit,Distance T,nb_poi_sco,score_pent,score_dens,score_tram,score_bus_score_bus,score_imat_score_imat,score_moyen,score_ecart_type,classements_1ers,frequence_1ere_place
63073,85.12034374571141,2,2,1,1,1,1,4,1.9016834480138742,0.06366598825362471,0.0,0.0
11018,2208.76708099524,4,2,4,5,1,4,2,3.1290233969970114,0.08299649897680275,0.0,0.0
11009,332.230199765612,3,3,4,3,1,2,3,2.7249275998446882,0.050807190355164976,0.0,0.0
91054,30.9185513643903,2,2,2,1,1,1,4,1.9687709437497931,0.062439708930328325,0.0,0.0
85007,46.2377109299671,1,3,2,1,1,1,5,2.1863839022937963,0.08937852545224205,0.0,0.0
56029,46.832037953155,1,1,3,1,1,1,5,1.8800411917212696,0.08970569659704773,0.0,0.0
55085,180.650420548534,2,2,4,2,1,2,5,2.600266863132116,0.07815797868070025,0.0,0.0
46003,329.437536884478,2,4,5,3,3,2,3,3.009777061115788,0.05368346129571291,0.0,0.0
41027,390.670060002663,3,2,4,3,1,3,2,2.50729028546576,0.05111837246211852,0.0,0.0
37018,219.42819163914805,1,3,5,2,1,1,3,2.1700233283872645,0.07440123991181159,0.0,0.0
33041,93.6083997971982,2,1,5,1,1,1,2,1.6103852276785202,0.06731028972422531,0.0,0.0
23104,303.014705546882,2,3,4,3,1,3,2,2.5384366939473915,0.05100940314499266,0.0,0.0
23024,234.44520238778003,2,2,4,2,1,3,3,2.382878101845034,0.05029368240063224,0.0,0.0
13003,319.341355576927,2,3,4,3,1,2,3,2.5693589051721175,0.0514401227782402,0.0,0.0
11024,908.556349589996,3,4,4,4,1,3,4,3.4089636309094336,0.06356479455779018,0.0,0.0
92114,235.123604434267,2,2,4,2,1,2,4,2.4138003130697454,0.06088263757345994,0.0,0.0
58002,549.623851737949,4,4,4,3,1,3,4,3.4092222865714654,0.06372010266717788,0.0,0.0
53065,1694.68058000969,3,3,4,5,1,3,3,3.1910920167033803,0.06835093890737315,0.0,0.0
73006,429.64304867515904,4,3,4,3,1,3,3,3.036040633354888,0.055612625996404576,0.0,0.0
24066,329.302079015582,2,3,4,3,1,3,4,2.9113697940721397,0.05946928663861317,0.0,0.0
72037,330.623870183595,3,2,4,3,1,2,4,2.7246790467528483,0.06118816865419923,0.0,0.0
85047,76.20095155448871,3,1,2,1,1,2,4,2.0931688741057957,0.06720251682865716,0.0,0.0
52015,702.954944179327,3,3,4,4,1,3,4,3.2222485277552337,0.060427259241763044,0.0,0.0
52011,1979.4986938135296,4,5,3,5,4,4,2,3.902004546304117,0.060195543818436795,0.0,0.0
51068,122.78764230169,2,2,4,1,1,2,4,2.258490274059223,0.0674788736025929,0.0,0.0
51008,229.489159443797,3,2,4,2,1,3,4,2.724913346579954,0.061373956443744805,0.0,0.0
42026,515.583911712721,5,3,5,3,1,3,2,3.072230273700985,0.07911037811069023,0.0,0.0
41082,605.695103203698,3,3,4,4,1,3,3,3.0357819776928676,0.05520436827875197,0.0,0.0
38016,345.303649537797,2,3,5,3,3,1,3,2.667517619123929,0.06076384335172355,0.0,0.0
31022,302.023033899003,3,3,4,3,1,2,3,2.7249275998446882,0.050807190355164976,0.0,0.0
31003,222.73600060534,3,3,4,2,1,2,3,2.5696175608341427,0.051780576616115355,0.0,0.0
92048,165.120442907589,2,2,3,2,1,2,5,2.5331793673962286,0.07380435302263022,0.0,0.0
57027,331.090343277286,2,2,5,3,1,3,4,2.791742186653815,0.06952017114606598,0.0,0.0
34027,1034.93232820484,3,5,4,5,1,3,2,3.378055672949429,0.08486430509488217,0.0,0.0
73009,223.198441262364,2,2,4,2,1,2,3,2.227333763007373,0.04753168014266379,0.0,0.0
25091,1316.33511802142,4,3,3,5,1,4,4,3.6215841045400747,0.07318814681573206,0.0,0.0
25068,446.527658652703,3,2,3,3,1,3,4,2.813135889854586,0.05518865958526279,0.0,0.0
24086,370.239682170479,3,2,3,3,1,2,2,2.2846584508922123,0.041772504393001626,0.0,0.0
21005,15612.7675755475,5,5,3,5,5,4,1,3.9644144694410643,0.08719840015573158,0.0,0.0
92140,410.218441906128,4,3,3,3,1,3,4,3.155419687681368,0.058203859172254124,0.0,0.0
63061,152.707445043483,2,3,3,2,1,2,4,2.533427920488068,0.056464825306545785,0.0,0.0
63045,39.386736918657,2,2,1,1,1,2,5,2.2436943369139053,0.08052486871070166,0.0,0.0
53070,335.268668712932,2,4,4,3,1,3,4,3.0980848972263404,0.06541423711307308,0.0,0.0
53039,257.340488840161,3,2,5,2,1,2,4,2.6364565034782124,0.0711292161000558,0.0,0.0
52010,813.7882623566361,3,3,4,4,1,3,4,3.2222485277552337,0.060427259241763044,0.0,0.0
51019,147.01822381535402,2,2,3,1,1,1,5,2.222324989548053,0.08442872236759429,0.0,0.0
42025,722.567126372582,4,4,5,4,1,3,2,3.258686721193149,0.07393329790833886,0.0,0.0
37012,179.73519623987698,2,3,5,2,1,2,4,2.667602911959852,0.0710892917583845,0.0,0.0
25107,231.476035526304,2,3,4,2,1,3,4,2.7560597550616035,0.06140241926950893,0.0,0.0
24134,463.46322242879705,4,4,4,3,1,3,3,3.222755736509099,0.06022671065051349,0.0,0.0
12035,597.283699219269,3,3,4,3,1,3,2,2.6940053886199555,0.05050401728181562,0.0,0.0
83013,42.2599913254206,2,2,1,1,3,1,5,2.274765555129823,0.08233986040499662,0.0,0.0
82036,45.2630961488886,1,3,3,1,1,2,4,2.222549186804959,0.06958264619260325,0.0,0.0
62118,674.52451143063,2,2,4,4,1,3,4,2.8799647299284525,0.06790710467055394,0.0,0.0
58001,1260.61688904437,3,5,4,5,1,4,3,3.7200665618494355,0.08027632771841936,0.0,0.0
57096,1466.22667968349,4,4,4,5,1,3,3,3.5333758145301646,0.07222666436039255,0.0,0.0
44085,333.981328167201,2,4,5,3,1,2,3,2.8231615040622193,0.06939153357165306,0.0,0.0
25105,856.137004379154,4,3,4,4,1,3,3,3.1913506723654135,0.05988855538573158,0.0,0.0
64075,128.42773691087902,1,1,5,1,1,2,4,1.9832939719683322,0.08490704480765011,0.0,0.0
64056,206.447003976964,2,1,4,2,1,3,5,2.5690960988155505,0.08453974079991836,0.0,0.0
64029,150.78789109258798,2,1,4,2,1,3,5,2.5690960988155505,0.08453974079991836,0.0,0.0
11053,242.074471296448,3,3,4,2,1,1,3,2.414073221996516,0.06067018318224357,0.0,0.0
93090,46.52830764913,3,2,1,1,1,1,4,2.057252142686449,0.06910011256116481,0.0,0.0
91064,50.7391875617226,1,2,3,1,1,1,5,2.0667562948754745,0.08773352106569988,0.0,0.0
84029,29.578780196780706,2,1,1,1,1,1,4,1.7149683448596784,0.06515162753119011,0.0,0.0
63023,209.195111651302,2,4,3,2,1,2,4,2.7201430236422675,0.066013581344262,0.0,0.0
42003,404.048637452829,3,3,5,3,1,2,3,2.7920150955805796,0.06078832944441108,0.0,0.0
37020,267.421173542509,2,3,5,2,1,2,3,2.4811363618974878,0.062065280868291044,0.0,0.0
33039,83.95409304107389,2,2,4,1,1,1,4,2.1029459352215705,0.07242341984826102,0.0,0.0
32011,232.23160756065903,3,2,5,2,1,2,3,2.4499899534158334,0.06224743714692865,0.0,0.0
25122,135.846924580078,1,1,4,1,1,2,5,2.102673026294813,0.09240153200776825,0.0,0.0
25043,144.288532240969,1,2,4,1,1,2,5,2.289388129449026,0.08905521704896198,0.0,0.0
23081,533.8495261270759,3,3,4,3,1,3,3,2.8804719386823208,0.04862631081203939,0.0,0.0
23025,1018.05324831213,2,4,4,5,1,3,2,3.0357718751226574,0.07960978295352869,0.0,0.0
13036,244.14646429073895,2,2,4,2,1,1,2,1.8853228741073635,0.04752123162293662,0.0,0.0
13014,211.063467833216,1,3,4,2,1,1,3,2.1029358326513767,0.06373563552342557,0.0,0.0
13012,398.891254289129,3,2,4,3,1,2,3,2.5382124966904676,0.051353808511041696,0.0,0.0
82032,56.4459935117811,3,3,2,1,1,2,4,2.4665990804142015,0.06474143064696708,0.0,0.0
72041,323.36571604583304,1,3,4,3,1,2,4,2.600256760561919,0.07047318007783919,0.0,0.0
64015,147.197082864375,1,1,4,1,1,3,4,2.0717508150700827,0.07883067810564287,0.0,0.0
24059,305.508089088365,4,3,5,3,1,3,2,2.9166615790284167,0.06691439733357392,0.0,0.0
61063,176.740463187896,2,1,4,2,1,3,5,2.5690960988155505,0.08453974079991836,0.0,0.0
57018,84.22496238512291,1,2,5,1,1,2,5,2.356475625184916,0.09656996617835419,0.0,0.0
45035,471.306041682915,4,4,4,3,1,3,3,3.222755736509099,0.06022671065051349,0.0,0.0
23047,1434.1175397029,4,3,4,5,1,4,5,3.8751381503383353,0.079933188613885,0.0,0.0
73001,419.297472910174,5,2,5,3,1,3,4,3.258448270671521,0.08247547577596358,0.0,0.0
73032,329.56491252827,3,2,4,3,1,3,4,2.880223385590499,0.05927724794278646,0.0,0.0
11035,448.994631206631,2,2,4,3,1,2,3,2.3826438020179093,0.05018318725444014,0.0,0.0
91120,63.2016330235137,1,1,2,1,1,1,5,1.8129536959853723,0.08698137644029745,0.0,0.0
91072,41.6450308141481,4,2,2,1,1,1,5,2.466374883157286,0.09330253241964195,0.0,0.0
91015,31.6848629916765,2,1,2,1,1,1,4,1.7820558405955718,0.06466494084363882,0.0,0.0
85034,103.22587194552,1,2,2,1,1,2,4,1.968746587914868,0.062296153935135795,0.0,0.0
84050,49.571869827200096,1,1,2,1,1,1,4,1.6264871459230101,0.0656620084794259,0.0,0.0
61028,145.405103695708,3,1,4,1,1,2,4,2.227343865577575,0.07542862243174966,0.0,0.0
51014,148.721526846758,2,2,5,1,1,2,4,2.3255777697951094,0.07717317076745739,0.0,0.0
45065,245.589585915296,2,2,4,2,1,2,3,2.227333763007373,0.04753168014266379,0.0,0.0
41063,393.97124194758,3,2,4,3,1,3,3,2.693756835528115,0.05085440489284934,0.0,0.0
24014,706.526186056264,5,3,4,4,1,3,2,3.1604528169756163,0.07605572077436891,0.0,0.0
23002,700.7183682435419,2,3,4,4,1,3,2,2.693746732957919,0.06032050027126123,0.0,0.0
62051,1740.95403647595,3,4,4,5,1,4,3,3.533351458695245,0.07274576644218492,0.0,0.0
57062,178.01794261577598,2,2,5,2,1,2,4,2.4808878088056394,0.07075884756715745,0.0,0.0
33016,298.63927267712,2,1,4,2,1,2,2,1.8541521097908087,0.047426919596321115,0.0,0.0
23101,823.663452317736,3,3,3,4,1,3,3,2.968694481956955,0.05183178166946222,0.0,0.0
21011,19090.0437845041,5,3,3,5,5,5,1,3.746528601970306,0.09103269379635051,0.0,0.0
63046,229.186726761093,2,2,2,2,1,3,4,2.4351696604355926,0.055233700964886376,0.0,0.0
61024,137.137349000285,3,1,1,1,1,2,4,2.0260813783698906,0.06897381326123997,0.0,0.0
52055,312.80785143607403,4,2,4,3,1,3,4,3.03579208026305,0.06518764209482034,0.0,0.0
51017,132.31134035422102,2,3,4,1,1,2,4,2.4452053772134237,0.06972483058820622,0.0,0.0
46021,963.655857920228,3,4,4,4,1,3,2,3.0360305307846973,0.06407495438675058,0.0,0.0
45060,224.388445189809,2,1,3,2,1,2,3,1.9735311641172724,0.04444240984411038,0.0,0.0
41081,481.661567252986,5,3,4,3,1,3,2,3.0051427779650792,0.07290580877009233,0.0,0.0
35014,278.408300056224,2,2,5,2,1,2,3,2.2944212587432653,0.060382166600251905,0.0,0.0
32030,51.05905905299591,1,2,5,1,1,1,2,1.6415316361601673,0.06701346260936496,0.0,0.0
23060,747.51679088883,4,3,5,4,1,3,2,3.0719716180389525,0.0709485771950261,0.0,0.0
23039,628.544469570027,4,3,5,4,1,3,2,3.0719716180389525,0.0709485771950261,0.0,0.0
13016,607.870344316775,3,3,4,4,1,2,4,3.0667041889176025,0.0648531075422556,0.0,0.0
63086,36.5696356692293,4,1,1,1,1,1,5,2.21257228426718,0.09911047887684596,0.0,0.0
62121,314.834828746266,2,3,2,3,1,3,5,2.9636613526627027,0.07245197482821639,0.0,0.0
64076,142.989846529022,2,1,5,1,1,2,5,2.325329216703279,0.0965285720870519,0.0,0.0
91034,132.897074564165,3,3,2,1,1,2,3,2.280132530351827,0.052361259779814866,0.0,0.0
91030,115.662543833149,3,3,3,1,1,2,4,2.533686576150097,0.06572083336018993,0.0,0.0
91005,109.028713337902,3,2,2,1,1,2,5,2.4663505273223554,0.08029610952231814,0.0,0.0
61068,205.819500740436,2,1,4,2,1,3,5,2.5690960988155505,0.08453974079991836,0.0,0.0
55040,258.30667477713,3,4,4,2,1,2,3,2.756332663988365,0.06111404808514214,0.0,0.0
52048,664.201888484337,3,2,2,4,1,3,5,3.087824983191582,0.07689830332948623,0.0,0.0
52021,383.887447536195,5,2,4,3,1,3,4,3.1913607749356228,0.07707659352080683,0.0,0.0
51069,259.592410880198,5,3,4,2,1,2,3,2.880754950179289,0.07613976278664783,0.0,0.0
51004,234.137934827886,5,4,4,2,1,2,4,3.253936603395864,0.08416794710282344,0.0,0.0
44045,177.277524484415,2,2,5,2,1,1,2,1.9524103698432562,0.061890344584057774,0.0,0.0
44043,681.057685829225,3,4,4,4,1,3,3,3.2224970808470577,0.059964755290101465,0.0,0.0
42010,384.52288040049297,3,3,5,3,1,3,3,2.9475594344182143,0.05813426796179618,0.0,0.0
37002,330.862038196014,3,1,5,3,1,1,3,2.263040550434511,0.07651675031402692,0.0,0.0
25123,282.237467386749,4,2,4,2,1,3,4,2.880482041252514,0.06849473239354728,0.0,0.0
63088,202.08600908437305,3,2,2,2,1,3,4,2.590738355108172,0.05637639612994816,0.0,0.0
58003,108.48223569622,2,2,4,1,1,2,5,2.4449568241215833,0.08437915944255996,0.0,0.0
57093,175.141492497705,2,1,4,2,1,2,4,2.227085209915549,0.06714226504579912,0.0,0.0
56051,61.5761356012543,1,2,3,1,1,2,4,2.0358340836507667,0.06525759124195198,0.0,0.0
44064,571.345932421062,3,3,4,3,1,3,5,3.25340503880705,0.06968400235970683,0.0,0.0
44048,344.688146546025,3,3,5,3,1,2,4,2.978481645642956,0.0674992792853398,0.0,0.0
43014,94.465111864751,2,2,5,1,1,2,3,2.139111219732754,0.0665613981869726,0.0,0.0
34025,441.855994134914,3,3,5,3,1,2,2,2.6055485455182015,0.061553459870903694,0.0,0.0
31004,1078.49810974947,4,5,5,5,4,3,1,3.694168648875873,0.08207066674348078,0.0,0.0
64063,265.572553308805,4,1,5,2,1,3,5,2.9473209838965886,0.09541077393247732,0.0,0.0
23102,2022.43889283468,4,3,4,5,1,3,2,3.1601941613135933,0.07558506940679814,0.0,0.0
13029,548.7374562634969,4,3,4,3,1,2,3,2.88049629451724,0.058926997045572777,0.0,0.0
72043,407.000946211555,5,3,4,3,1,2,3,3.0360649891898226,0.0729324852072747,0.0,0.0
11039,562.302698407328,1,4,3,3,1,2,4,2.7198843679802294,0.074269223495856,0.0,0.0
11025,1512.75381719039,4,2,4,5,1,3,2,2.9734790581593735,0.07936467593160974,0.0,0.0
11016,412.634559511819,4,2,4,3,1,2,3,2.69378119136303,0.06092463412151687,0.0,0.0
62009,159.95187654533,3,2,1,2,1,2,5,2.554573070596991,0.07728519782797753,0.0,0.0
53082,1502.94995487294,3,2,3,5,1,4,3,3.09283375665091,0.07453143353923067,0.0,0.0
45061,154.26673971890602,2,1,4,2,1,1,4,2.0715408710778895,0.07205893754508962,0.0,0.0
42004,580.5722741503849,5,3,4,3,1,2,2,2.849598439127444,0.07535583173855269,0.0,0.0
36012,323.041791525286,2,3,5,3,1,2,3,2.6364464009080084,0.06196119666165357,0.0,0.0
32006,184.430127328903,2,2,5,2,1,1,3,2.138876919905629,0.06645179300509188,0.0,0.0
31042,56.26135618909171,2,1,5,1,1,1,4,1.9833183278032789,0.08546020597804209,0.0,0.0
11057,308.410786212059,2,2,4,3,1,2,3,2.3826438020179093,0.05018318725444014,0.0,0.0
73109,86.68526569814439,2,2,2,1,1,3,4,2.279859621425069,0.06206098084847682,0.0,0.0
24062,1791.19614635041,5,5,3,5,1,4,5,4.337049555583421,0.08676585481297279,0.0,0.0
45041,780.263188609281,4,2,3,4,1,3,2,2.7510815234129353,0.06379216072015839,0.0,0.0
36011,350.40520810862,4,3,5,3,1,1,3,2.7920394514155022,0.0769846969422684,0.0,0.0
21008,10480.504120945,4,2,4,5,4,5,1,3.378024521352651,0.08777536100577295,0.0,0.0
71066,545.768029305573,2,2,4,3,1,2,3,2.3826438020179093,0.05018318725444014,0.0,0.0
11040,1164.34566196694,2,4,3,5,1,3,3,3.155150929449141,0.07478640174298129,0.0,0.0
62032,375.016648688329,4,4,1,3,1,3,5,3.394426349426163,0.08213338952643622,0.0,0.0
61039,183.981242667943,2,1,2,2,1,2,5,2.2793767685061117,0.07819902500402054,0.0,0.0
51065,107.209110981117,2,3,4,1,1,2,4,2.4452053772134237,0.06972483058820622,0.0,0.0
37010,479.501791600666,2,2,5,3,1,2,3,2.4497312977538073,0.06166779351227715,0.0,0.0
37007,376.393686636793,3,2,5,3,1,2,3,2.6052999924263665,0.061988102623003145,0.0,0.0
35002,1268.6675188067102,3,3,5,5,3,3,2,3.258328519430475,0.059642253706313555,0.0,0.0
25005,187.507392567105,2,2,4,2,1,3,4,2.569344651907389,0.061625747233856526,0.0,0.0
24135,256.948733786288,2,4,3,2,1,3,3,2.68922081241753,0.0563872539270525,0.0,0.0
24009,342.640751208837,3,3,3,3,1,3,2,2.626917892884046,0.04473096967486986,0.0,0.0
21003,8608.5801063022,3,3,4,5,5,4,1,3.3469343695234204,0.08121418159125628,0.0,0.0
13017,269.519292734219,3,3,4,2,1,2,3,2.5696175608341427,0.051780576616115355,0.0,0.0
12009,795.727797548298,4,3,4,4,1,3,2,3.004884122303055,0.06413605328248281,0.0,0.0
11001,1338.78746440443,3,3,4,5,1,3,5,3.56402511682814,0.0806555178718177,0.0,0.0
92094,643.938281648257,4,5,2,4,1,3,3,3.4306058872020535,0.07489982591595173,0.0,0.0
63040,628.239280837039,2,2,2,4,1,3,4,2.745789738456655,0.06536916455695804,0.0,0.0
61081,73.70665818333269,2,1,3,1,1,2,5,2.1911542252314824,0.08399644108526687,0.0,0.0
61019,89.65495076005,2,1,1,1,1,2,5,2.0569792337596873,0.08366994968197876,0.0,0.0
57003,243.81723506021,2,2,3,2,1,3,4,2.5022571561714884,0.05610966527554553,0.0,0.0
43018,983.690194316402,1,3,4,4,1,3,2,2.5381780382853565,0.06953223358380083,0.0,0.0
25110,1429.20698450175,4,4,3,5,1,4,5,3.9947657577566495,0.0792707535366486,0.0,0.0
11023,745.328125448317,3,3,3,4,1,2,3,2.8131501431193273,0.05443411967556972,0.0,0.0
11013,2611.02655983342,3,3,4,5,1,4,2,3.160169805478659,0.0759839505001209,0.0,0.0
11005,2582.36731634975,5,3,4,5,1,4,1,3.284840644761417,0.09724835669670702,0.0,0.0
93056,59.61809794206791,2,2,3,1,1,2,5,2.3778693283856804,0.0797249928778406,0.0,0.0
91059,98.27937463194188,2,1,3,1,1,2,4,2.0046876751691145,0.06513916887836775,0.0,0.0
62026,235.68411223972,5,1,1,2,1,3,4,2.6480731455631914,0.0907538274373156,0.0,0.0
56044,183.65069470319895,2,1,4,2,3,2,5,2.6001673170314787,0.07681951768089908,0.0,0.0
44052,321.881270246685,2,2,4,3,1,2,2,2.1961772519555294,0.046796651238512066,0.0,0.0
43010,257.40947662164604,5,3,5,2,1,2,3,2.947842445915178,0.0827936490539336,0.0,0.0
34003,466.53585216577903,1,2,5,3,1,2,2,2.1076960530188704,0.06558245893780515,0.0,0.0
33021,165.712908446555,3,3,5,2,1,2,2,2.4502385065076817,0.061857875856523636,0.0,0.0
23100,1107.63146141229,3,2,3,5,1,4,4,3.2793003067132966,0.0778529755056793,0.0,0.0
23032,151.42649557957998,3,2,4,2,1,2,3,2.3829024576799513,0.050668049702471775,0.0,0.0
23023,252.546742046428,2,2,4,2,1,3,3,2.382878101845034,0.05029368240063224,0.0,0.0
12029,529.920528702033,2,3,4,3,1,3,3,2.7249032440097545,0.05091176744957476,0.0,0.0
83012,73.2559228674147,3,3,2,1,1,2,4,2.4665990804142015,0.06474143064696708,0.0,0.0
53068,318.96599157784505,3,2,4,3,1,2,3,2.5382124966904676,0.051353808511041696,0.0,0.0
46024,425.788037046232,2,2,4,3,1,2,3,2.3826438020179093,0.05018318725444014,0.0,0.0
24033,501.8047566666591,5,3,4,3,1,3,2,3.0051427779650792,0.07290580877009233,0.0,0.0
24020,420.26489853285904,4,4,4,3,1,3,2,3.0362891864467203,0.0644111869202891,0.0,0.0
23105,756.398123199711,3,2,4,4,1,3,2,2.662600324476278,0.060252652886803114,0.0,0.0
63072,248.184570021487,4,3,2,2,1,2,4,2.7774778140972876,0.06521221049361255,0.0,0.0
11044,879.3235449907479,3,3,5,4,1,3,2,2.9164029233663804,0.06631478385901689,0.0,0.0
92006,93.2289914020101,2,2,3,1,1,1,5,2.222324989548053,0.08442872236759429,0.0,0.0
91143,24.7027974877778,1,2,1,1,1,1,4,1.7461147533413204,0.0654799709325921,0.0,0.0
85046,84.0360196213238,3,3,3,1,1,1,4,2.3781422373124506,0.07239329775482868,0.0,0.0
84016,24.8816188842871,2,1,1,1,1,1,4,1.7149683448596784,0.06515162753119011,0.0,0.0
63020,1091.42379522888,3,2,2,5,1,4,2,2.8392797108526664,0.07884864141504358,0.0,0.0
51009,272.366351826199,3,3,4,2,1,2,4,2.7560841108965146,0.06158941783396926,0.0,0.0
43002,167.271345265394,1,3,5,2,1,2,3,2.325567667224917,0.06901213469489284,0.0,0.0
23097,541.356393856531,2,2,4,3,1,3,2,2.3517215907931845,0.04980777495083809,0.0,0.0
12026,597.239289512568,4,3,4,3,1,2,2,2.6940297444548746,0.06046121438794144,0.0,0.0
82005,40.792362901603205,1,1,2,1,1,1,5,1.8129536959853723,0.08698137644029745,0.0,0.0
72018,224.986570600868,1,3,5,2,1,2,4,2.5120342172872876,0.07836102068400394,0.0,0.0
71070,648.387906871698,1,4,3,4,1,3,3,2.8442721957660235,0.07296482722284234,0.0,0.0
71037,286.148171493445,3,3,3,2,1,2,4,2.688996615160618,0.056707643898690985,0.0,0.0
11050,1323.26088928155,2,2,4,5,4,3,4,3.3151981045193257,0.06493912856809417,0.0,0.0
24055,602.840548934155,4,3,4,4,1,3,5,3.5642837724901537,0.07346201695956102,0.0,0.0
62119,515.366886964282,2,2,3,3,1,3,5,2.844033745244392,0.07301786158471664,0.0,0.0
56078,194.664489256123,1,3,4,2,3,3,5,2.973573167504971,0.07286993484928572,0.0,0.0
31040,385.61106751077,4,4,4,3,1,2,3,3.067211397671458,0.06459638398074369,0.0,0.0
24028,176.334685767536,2,2,5,2,1,3,3,2.449965597580915,0.06178530989628775,0.0,0.0
63080,77.3098057309753,1,2,3,1,1,2,4,2.0358340836507667,0.06525759124195198,0.0,0.0
91013,54.1728293986622,3,2,2,1,1,1,4,2.1243396384223514,0.06738643403172266,0.0,0.0
51067,364.170247090287,3,2,4,3,1,2,3,2.5382124966904676,0.051353808511041696,0.0,0.0
23050,577.1797297011341,2,3,4,3,1,3,3,2.7249032440097545,0.05091176744957476,0.0,0.0
13019,282.978990667564,3,3,4,2,1,2,3,2.5696175608341427,0.051780576616115355,0.0,0.0
83028,100.345059336864,4,2,2,1,1,2,4,2.4354526719325578,0.07293236969785571,0.0,0.0
73098,278.814736282225,2,2,4,2,1,3,4,2.569344651907389,0.061625747233856526,0.0,0.0
73066,290.235802723848,1,2,4,2,1,3,3,2.227309407172464,0.05779250986608477,0.0,0.0
24054,161.213017718565,1,2,4,2,1,3,3,2.227309407172464,0.05779250986608477,0.0,0.0
92097,91.85703932199412,2,2,4,1,1,1,5,2.289412485283931,0.08939100970498631,0.0,0.0
53020,493.102939030936,2,4,4,3,1,3,3,2.9116183471639596,0.05910714492227012,0.0,0.0
21007,9174.11800194182,4,4,3,5,5,4,1,3.6221306716143182,0.07972499287784061,0.0,0.0
13046,997.4101310400172,3,2,4,4,1,3,2,2.662600324476278,0.060252652886803114,0.0,0.0
71034,726.061960207981,5,3,3,4,1,3,3,3.2798318713020764,0.06984990843852718,0.0,0.0
64025,176.27679353283702,2,1,5,2,1,1,5,2.325094916876163,0.09662592871468267,0.0,0.0
46014,631.055679629338,4,4,5,4,1,3,2,3.258686721193149,0.07393329790833886,0.0,0.0
41018,433.752906368694,3,4,4,3,1,3,2,2.8807204917741664,0.058548658606653356,0.0,0.0
25031,176.14894379920102,2,4,3,2,1,2,5,2.9066095737046336,0.08079574967773004,0.0,0.0
13021,283.202317595526,2,3,4,2,1,2,3,2.414048866161582,0.05056495304515496,0.0,0.0
