simulation,pass_km_total_Mkm
2494,70501.06560765585
2495,70420.70797853028
2496,69269.20412927178
2497,71692.8024030828
2498,69340.1908464943
2499,71991.1117323676
2500,70413.18083509333
2501,69591.40375294397
2502,71831.2190884843
2503,70658.70869833941
2504,70811.98439866952
2505,71919.10094609781
2506,71407.36807615844
2507,69807.01866078164
2508,70577.59929218979
2509,70119.51784027071
2510,69690.54107867117
2511,71254.17473395514
2512,71822.0639291133
2513,70680.01711240104
2514,70882.54244787016
2515,70881.46668092546
2516,71083.13137926483
2517,72403.29489930262
2518,70740.69565904929
2519,69860.52792489575
2520,71102.43984811741
2521,70108.27091571096
2522,71809.54310331389
2523,70305.35944924621
2524,71322.69198359801
2525,70421.1501420028
2526,70502.04073620764
2527,70533.0277677655
2528,70991.33441306309
2529,70734.0554529291
2530,71343.61953420067
2531,69357.55856536115
2532,71669.06377484546
2533,69875.99987299455
2534,70513.70356459368
2535,70030.01967150629
2536,69970.9863099295
2537,70768.40044937583
2538,70519.09787155662
2539,71495.4089931764
2540,71019.08610104612
2541,70311.92148211076
2542,70329.11927149337
2543,71001.24342405525
2544,71340.40466977724
2545,70100.13683720064
2546,72295.88474626023
2547,71144.24504350705
2548,70402.39772657648
2549,70674.79130081911
2550,71128.36749404871
2551,69000.42674404169
2552,71019.36844112567
2553,71934.10182901662
2554,71509.05775809575
2555,70643.4064560366
2556,69949.25065000856
2557,71538.9562340821
2558,71644.10599799921
2559,70877.38348807071
2560,71349.19224077815
2561,69415.64589824804
2562,71389.26025037057
2563,70199.91393771522
2564,71046.9659960892
2565,71212.94842484308
2566,70045.61064394769
2567,69689.8073666296
2568,70168.89349698903
2569,71097.79475947117
2570,70586.47070764794
2571,71218.35360675646
2572,71005.73613955213
2573,71206.89376198132
2574,70009.37119820176
2575,69742.58337769295
2576,70728.24390380661
2577,71019.09457410595
2578,72050.19907342298
2579,69730.45060829095
2580,71435.79153128431
2581,71431.04149260974
2582,70684.82470624545
2583,72334.85701567054
2584,71785.15542454248
2585,71034.99261687777
2586,70846.61340076133
2587,69634.10029710086
2588,69802.40157598819
2589,71249.07312831802
2590,71714.6967895566
2591,70201.22268529386
2592,70155.79750540588
2593,71367.10039138104
2594,71727.49618999561
2595,69456.45063027741
2596,70976.44669375314
2597,70891.57273820553
2598,71944.85469643281
2599,70178.78619966781
2600,70842.58104475164
2601,72100.15960273443
2602,71988.78111668976
2603,70529.87904930006
2604,71679.56378877259
2605,71720.5721792776
2606,70802.9557531835
2607,71727.10658701038
2608,72631.09448566772
2609,69928.07248750112
2610,69983.87216420806
2611,69990.77266912912
2612,70725.38963560139
2613,68673.80077110647
2614,70148.7900339367
2615,71328.5377010412
2616,71955.57762872978
2617,69741.38880142054
2618,70197.0622653573
2619,71326.15033355728
2620,70588.66382763193
2621,71144.47835317312
2622,70482.27750563776
2623,69257.00750239096
2624,71090.86674544249
2625,70963.72234681556
2626,72551.01770594172
2627,71735.56036938785
2628,69458.20795050479
2629,71836.35631524607
2630,70821.69678013545
2631,70905.09973535592
2632,69375.87679098947
2633,70945.1882341724
2634,70747.42420531431
2635,69713.31515182636
2636,72537.59656041388
2637,69878.33123346939
2638,70930.04853255686
2639,69007.27627708038
2640,70328.99146976974
2641,72350.63534537537
2642,71378.10074770029
2643,71564.6885823672
2644,72178.92347383803
2645,69777.94346579253
2646,71410.80219057224
2647,71068.66229643126
2648,70172.04981036647
2649,71296.43025663495
2650,69844.47427259562
2651,70552.20999720678
2652,71417.56561437533
2653,71457.45225931003
2654,70323.28479694368
2655,70609.2168482019
2656,69132.12128774334
2657,72030.14355916668
2658,70880.64552924316
2659,72137.63476143255
2660,71196.73458896924
2661,70481.93050162753
2662,72435.59760394886
2663,71108.18095005701
2664,72306.48850429013
2665,71118.5908534013
2666,71194.51660592335
2667,70931.834773216
2668,70914.02163033393
2669,69437.74713321838
2670,72209.09127612808
2671,69782.60643990834
2672,69632.16325486531
2673,70398.70892568787
2674,71108.61658898965
2675,69800.79780531113
2676,70368.2976625031
2677,70502.48898979239
2678,70156.81210859376
2679,70891.35776852099
2680,68545.81825812557
2681,71283.60811291092
2682,71235.25286218547
2683,71410.18647550147
2684,71341.39811890811
2685,70662.48823723703
2686,71513.51620562933
2687,70287.74482253799
2688,70686.84474102082
2689,70349.35077376022
2690,69828.24296461105
2691,71377.26719734391
2692,69830.65298441968
2693,70126.91884445505
2694,70680.61950900966
2695,70582.02367599151
2696,69388.9304519964
2697,70709.11833069596
2698,70671.20444454557
2699,70724.7373681127
2700,71739.44057455256
2701,70311.01917488383
2702,70544.4264350053
2703,71924.8717451752
2704,70519.78186050006
2705,70347.25478213809
2706,72295.07431135974
2707,71149.4460530787
2708,69726.5145354637
2709,70071.40574467545
2710,71464.09281554207
2711,69302.18685759876
2712,72163.37824388155
2713,70384.8237229025
2714,69867.15159900956
2715,70467.76038917995
2716,71830.6215687195
2717,71748.03242658815
2718,69900.63417281586
2719,70121.89994068808
2720,71110.22105542611
2721,69988.9371732051
2722,71427.96206044385
2723,70657.59508275957
2724,71729.0194884594
2725,69739.62646483352
2726,70759.46377541801
2727,70905.26503083495
2728,71959.19595098599
2729,71449.35835154449
2730,71017.71950065823
2731,72302.35918906642
2732,71988.44032945033
2733,71436.40713087661
2734,72258.26503479919
2735,70708.92153038687
2736,69999.80334805342
2737,72144.56121647706
2738,70127.95425603732
2739,70690.03947382752
2740,70454.80290531101
2741,70343.63794026432
2742,70355.86122588611
2743,71380.55827541338
2744,70348.46385664748
2745,70286.0679228711
2746,69805.93560905578
2747,69097.7788988158
2748,70940.89652054681
2749,70217.03166831535
2750,69690.98526824528
2751,72169.27685778974
2752,70647.45346945485
2753,69123.58630649906
2754,71007.64978295645
2755,70307.9910211492
2756,71527.1089000102
2757,70215.2212201006
2758,70756.01614640669
2759,70959.24163238748
2760,71515.7297166177
2761,69371.01698271972
2762,71253.29440247375
2763,70539.87721887178
2764,70257.56129230784
2765,69037.37119505822
2766,70430.66546255042
2767,72031.92040658995
2768,70398.49890306988
2769,71253.87787828104
2770,70176.3570212986
2771,69735.06343683902
2772,70179.72534287164
2773,70416.50822000748
2774,70919.13944242807
2775,72169.05641333552
2776,69574.7071132255
2777,70992.292527138
2778,70925.93061097233
2779,68897.79109139761
2780,70492.25119525866
2781,70406.96334744396
2782,70577.57132534723
2783,69409.76257838
2784,69332.04025680418
2785,71247.72950865919
2786,71118.95726392239
2787,71316.1243596003
2788,71992.98792335993
2789,69164.1232770604
2790,70629.8626539079
2791,69360.1125239477
2792,70878.50392096596
2793,70007.24328924475
2794,70580.21870244213
2795,71446.1478098351
2796,71120.66918362305
2797,71679.62217988812
2798,71169.03561202672
2799,71784.3741674602
2800,70798.93623882835
2801,72443.64549346725
2802,70093.19182870083
2803,69652.91216709837
2804,69335.85801351364
2805,71901.3090705972
2806,70307.93484535292
2807,71998.30779847255
2808,69383.45125690915
2809,72077.12970285778
2810,70815.66865505354
2811,71538.88988986834
2812,70096.11605824096
2813,72641.68295312913
2814,69903.29307852144
2815,72142.39491809782
2816,70411.79236814727
2817,70720.81458239237
2818,71509.24081360464
2819,69775.59731336568
2820,69549.83605121583
2821,70917.54651436007
2822,70658.57761671145
2823,70339.57388614614
2824,69717.51301548208
2825,72684.73986950704
2826,70808.1964218259
2827,70963.12367319876
2828,71651.0147164832
2829,71936.86119090958
2830,70448.15604634497
2831,71143.55011054086
2832,70259.75940973964
2833,70839.51272496422
2834,68562.41032571085
2835,72138.87676032762
2836,70554.89804197941
2837,71624.75183012924
2838,70839.88314665866
2839,70948.05840014551
2840,69264.40943267655
2841,69927.79131061227
2842,70033.18549760737
2843,70101.19173884905
2844,68815.22319301705
2845,71352.63444015957
2846,71523.14639053347
2847,69933.14490804824
2848,70264.89634658734
2849,70179.15913878338
2850,70127.35741606436
2851,72623.49687285231
2852,71374.36528877815
2853,69507.80197384619
2854,72132.1720078728
2855,70403.06423245846
2856,70850.96479749736
2857,71769.87843613894
2858,69542.16676247383
2859,70303.78969156965
2860,70629.97199858548
2861,71558.1368663783
2862,70904.06648454323
2863,71068.82541214168
2864,71878.12623238888
2865,69209.64471729303
2866,70587.62387980062
2867,70444.63289954913
2868,70194.9945326265
2869,70580.24414613142
2870,69457.36015853842
2871,69792.30520454352
2872,71531.25332926528
2873,72631.55789148781
2874,71681.60796924533
2875,70428.43274021706
2876,71184.4770116926
2877,72345.34366908603
2878,71569.97632533271
2879,71107.21372469293
2880,70814.04218669055
2881,71971.79865816375
2882,70164.10583828417
2883,70330.52190600672
2884,72198.96320360438
2885,70595.77121189838
2886,71150.74963161419
2887,71135.17989866079
2888,71567.35148583377
2889,70344.86075108657
2890,71650.40838655013
2891,70396.11612972677
2892,71324.44490271583
2893,70624.81280139975
2894,70348.16577225848
2895,70113.23781250577
2896,70332.47084317215
2897,70546.18780580084
2898,72614.00054223163
2899,69940.90852078299
2900,69883.13344441974
2901,71566.5440801735
2902,69158.75921267194
2903,69682.4342285549
2904,72430.36049662884
2905,69532.58112920662
2906,70393.62226381098
2907,70721.84134738114
2908,70317.83020382225
2909,70745.27690222526
2910,69580.75771492871
2911,70874.42983876266
2912,69194.68226852808
2913,71617.90342593375
2914,71588.51471945248
2915,71334.94623137561
2916,72544.95241020004
2917,70828.07689743144
2918,69734.814568304
2919,70574.74687946256
2920,71734.01428586301
2921,70981.61475314462
2922,70301.66120535288
2923,69333.4031520831
2924,72221.26242122235
2925,71690.40783260578
2926,70803.23647581293
2927,71768.73340246653
2928,72591.79881639092
2929,69760.33820976027
2930,70367.12762700595
2931,70013.48365556262
2932,70410.4614967745
2933,71493.24124777407
2934,69651.65746058177
2935,72196.32768179651
2936,70766.69720304555
2937,70631.53103515161
2938,71424.29021038239
2939,70074.86844654818
2940,70576.44175511946
2941,70404.21948058029
2942,70867.9668126964
2943,70553.94156780765
2944,71094.17818299009
2945,71602.15928869239
2946,70034.40060563652
2947,70439.16636459748
2948,70745.81236164711
2949,72341.32088897566
2950,72273.04111696572
2951,69872.6338776326
2952,71350.91105916334
2953,71424.75753147276
2954,70513.50292277026
2955,71808.19686054163
2956,70076.29952549262
2957,70759.70728685388
2958,71326.20236185494
2959,72627.41532933014
2960,71849.3548280047
2961,69815.4921303809
2962,72251.86971616076
2963,70801.61934539325
2964,70125.47608597582
2965,71436.8581891533
2966,70359.62019245898
2967,70124.4474613367
2968,70280.36239844227
2969,70322.43749455351
2970,72160.90099038555
2971,71726.13451792493
2972,70748.74923801875
2973,72233.88498785274
2974,72636.85596694051
2975,71255.73718288883
2976,70337.08683234286
2977,69564.68215293437
2978,72948.0826833817
2979,70157.64289221542
2980,70535.36388187067
2981,69135.9954863102
2982,73049.10762996902
2983,72120.68917530554
2984,70787.10272088312
2985,71951.11642599817
2986,69540.98647571597
2987,70382.657494191
2988,71513.51238143146
2989,71057.17659782828
2990,70660.38332928854
2991,70338.01189314605
2992,71019.22052869864
2993,71297.45455118065
2994,71093.62572213155
2995,70742.7604465495
2996,70446.3703476676
2997,70174.57925059956
2998,69911.43238130264
2999,71050.24936438432
3000,71038.27592129321
3001,69567.70320409592
3002,69366.51015887327
3003,70110.30527128691
3004,71757.66525479953
3005,70679.12662791037
3006,71969.5477261083
3007,69854.42973539047
3008,72598.19661690206
3009,70292.41095069783
3010,70995.62645004338
3011,70070.16577788859
3012,70978.3207516983
3013,71689.00469388114
3014,70197.28775062284
3015,70791.80220788188
3016,70161.6703970838
3017,70014.20309914045
3018,70707.02123216525
3019,70011.77889874986
3020,71138.96778447309
3021,71546.41348651629
3022,70508.13673338026
3023,70563.94717726806
3024,71347.72049354379
3025,71431.16744596369
3026,69568.37226839749
3027,69590.12965900241
3028,69644.50801809233
3029,71480.22734627618
3030,70551.9949253493
3031,70099.71886730875
3032,71227.52247177447
3033,70717.73884722496
3034,71725.12701594969
3035,69811.77610861599
3036,69690.54638614724
3037,70759.16126866303
3038,70542.29352712308
3039,70467.13298981664
3040,71830.95251843292
3041,71773.45149369151
3042,70086.09405681088
3043,70920.300248241
3044,71387.54208926
3045,71813.99904095972
3046,70436.98413914756
3047,70884.11410974957
3048,72194.36407668766
3049,71259.33369176649
3050,69934.3241135966
3051,69523.64266544796
3052,69088.55614757635
3053,69576.72876942746
3054,71781.28068506299
3055,69985.32234193121
3056,69996.56794225861
3057,72489.57277346612
3058,69918.16913052213
3059,70888.2763160052
3060,71048.19099991446
3061,69545.10456508292
3062,69690.61642060248
3063,71811.00819875298
3064,72536.25923994365
3065,72074.31323712216
3066,70845.92511648366
3067,69782.45095520734
3068,69671.64702630196
3069,70101.2117884827
3070,71031.3514083873
3071,70776.51035717186
3072,70998.62441985455
3073,70798.8956048227
3074,70035.1291156271
3075,71445.28671244516
3076,71056.3134754927
3077,70750.55922310971
3078,71411.94203418563
3079,70906.84404326767
3080,69983.04629725304
3081,70542.24600603197
3082,72725.43628092174
3083,69365.25173293498
3084,70680.20079351416
3085,70244.2645662534
3086,71288.91925665629
3087,70120.14826074273
3088,71192.07276661854
3089,70693.80893050213
3090,70450.62216339986
3091,71272.17505372141
3092,70932.88885600967
3093,70636.53887835506
3094,68293.13990575637
3095,70067.11637713296
3096,70750.55268610363
3097,69508.31391885277
3098,69533.54695774123
3099,71348.40568736255
3100,69961.07832278428
3101,70368.41015578361
3102,70823.3025299132
3103,71662.96428179782
3104,69042.78822019085
3105,70583.04937427695
3106,71100.63642411988
3107,69528.74030799868
3108,71852.24160799605
3109,70592.30101484216
3110,70069.7679806004
3111,70223.19148215231
3112,70681.52564842312
3113,70225.80387195309
3114,71905.11876798369
3115,71837.20511363559
3116,70777.70735192679
3117,71312.40767650079
3118,70566.68204071082
3119,71509.68321550006
3120,70925.08401570002
3121,72799.64563984466
3122,70912.33370472344
3123,70420.59253920517
3124,69020.88200596815
3125,72646.14547634897
3126,71335.67852380734
3127,69822.46825262437
3128,71274.19964229297
3129,69790.24338270782
3130,71111.52229424103
3131,71822.55984861922
3132,72294.2275800708
3133,70821.1107086077
3134,71475.98453088063
3135,70757.97029950235
3136,72086.5180840293
3137,72128.39705158935
3138,72410.11674615991
3139,71700.577818823
3140,70374.51475597349
3141,69443.08760958555
3142,71290.39166789594
3143,70618.88358730426
3144,70983.71764262098
3145,71431.75567824725
3146,70321.3005103932
3147,69692.11464597992
3148,70503.37413847497
3149,70923.33330907783
3150,70500.02502544336
3151,72485.30089315625
3152,70598.72122671375
3153,71080.25324549436
3154,71847.88870648594
3155,70265.62280385397
3156,71131.78188880825
3157,72669.3404222358
3158,70342.23630543494
3159,69834.9782372247
3160,71196.14293503868
3161,69958.6569258245
3162,69939.63499227112
3163,71117.1395106278
3164,70551.54420485235
3165,70141.59628559681
3166,69172.95369656109
3167,71399.97939426318
3168,71860.7708106061
3169,71333.59724012903
3170,71080.69244507122
3171,71823.31725399944
3172,70543.09111682918
3173,70950.79347534485
3174,71596.40523290646
3175,69702.47524383424
3176,71388.18424040507
3177,71297.79122583917
3178,71477.07125729162
3179,70151.08988501731
3180,70241.42001170159
3181,70103.730497237
3182,71261.92424239685
3183,70189.75264908637
3184,70722.51305909992
3185,70624.24601701616
3186,70052.40032991479
3187,71100.13753655157
3188,71220.32057882845
3189,70775.92857333124
3190,70826.38929213531
3191,69291.91727797886
3192,71761.68311284884
3193,71725.02052706768
3194,70330.19552813742
3195,72691.7693332815
3196,71687.88148236989
3197,71104.87449917282
3198,70385.86142746167
3199,70282.15283430456
3200,70570.57513070661
3201,69299.37524127877
3202,70739.07899753541
3203,71776.88753263556
3204,70225.34213262954
3205,70175.27419857503
3206,71387.42379823422
3207,70561.63956251174
3208,70859.07553483469
3209,70896.32554243352
3210,71057.78057658329
3211,72346.34944026059
3212,70518.24364208797
3213,70454.36125975299
3214,70846.02660763303
3215,69927.73050797443
3216,70707.36588220892
3217,69389.62192767102
3218,70112.41405683139
3219,70726.61390854086
3220,69466.50432236813
3221,69691.61325600665
3222,70661.20339926354
3223,70689.24061598245
3224,71324.20975392769
3225,70266.16857281738
3226,70041.77232690122
3227,72488.59104406353
3228,70997.1849802341
3229,71339.40280738038
3230,70046.49831693097
3231,70775.33099449825
3232,71009.41849681968
3233,70220.4458811432
3234,71303.36670809523
3235,70450.58899808343
3236,71438.99027365258
3237,71582.95159378693
3238,71778.14947362563
3239,70620.56633136854
3240,70539.65964537449
3241,69702.26142518644
3242,69878.74723413253
3243,71264.79837062344
3244,70270.71389600061
3245,72641.75418793048
3246,71542.5651555483
3247,70496.79894531201
3248,71236.80883339532
3249,70259.36868911203
3250,70906.46490619464
3251,70566.00574518356
3252,71860.20891484128
3253,71400.04265718104
3254,70910.08791887524
3255,70530.54332578638
3256,70240.49003389603
3257,70170.03652138112
3258,71070.84444068262
3259,71694.87579182663
3260,69995.28409186243
3261,71096.50580018178
3262,71214.82345335813
3263,71206.68290122823
3264,71786.72782068496
3265,69934.81661337856
3266,70176.89952081107
3267,70150.79402015726
3268,71012.17694922672
3269,71511.20609976392
3270,70037.53873197912
3271,69911.44264821554
3272,70893.20522759108
3273,71783.85135596189
3274,72738.0883353375
3275,71076.35028266498
3276,71597.29796630997
3277,71124.28911150446
3278,72135.05279945955
3279,70964.88657788144
3280,70972.77762358174
3281,70379.40829537649
3282,71693.40410242062
3283,71497.25589277969
3284,69710.6903953284
3285,69603.64981474275
3286,70789.3613577001
3287,71979.01414565253
3288,69449.13487528737
3289,69737.0459080845
3290,70382.91905702854
3291,70361.58132744645
3292,70710.23650090731
3293,71063.86399579898
3294,72232.96657140365
3295,71976.8183962438
3296,69915.2513903775
3297,70655.89018880359
3298,69488.9347046051
3299,72312.68601158955
3300,69683.63540818138
3301,71169.81775133716
3302,69236.24017826098
3303,70545.99227645772
3304,72554.8699830683
3305,71436.05607914702
3306,72187.24833309752
3307,69374.4619897998
3308,71596.01655934552
3309,71923.9640329865
3310,71491.42904874895
3311,68639.03399344572
3312,69794.26414696843
3313,70972.4568995881
3314,72723.35339911746
3315,70635.60576457914
3316,72065.16592278288
3317,70376.37182401566
3318,70821.9543763534
3319,70949.70048860446
3320,70417.69302692139
3321,71324.0569871563
3322,70346.41541614365
3323,70028.67097631296
3324,70249.1520140933
3325,69994.78481245626
3326,69192.02104548192
3327,71701.23080899363
3328,69859.35848369675
3329,71799.7590219632
3330,69101.07823555118
3331,70982.0037085753
3332,70230.6690014559
3333,71509.25047755115
3334,71506.58231933774
3335,71041.14643259876
3336,71693.91269725047
3337,70550.64963453823
3338,71695.59426204994
3339,72035.0618788846
3340,69391.08750610732
3341,71329.34245307306
3342,72430.8963643443
3343,71281.20884581003
3344,70961.84838608795
3345,71040.72700258523
3346,71569.35515566496
3347,71460.24739361071
3348,71152.84514962908
3349,72050.04510051107
3350,70703.82338784053
3351,71671.07088502975
3352,70755.5511723608
3353,69134.59973669836
3354,70278.99441834458
3355,69818.1777911187
3356,71136.88540379504
3357,72161.58528442477
3358,71887.78499079193
3359,71143.59874176829
3360,69226.95748361782
3361,70250.04494179157
3362,70246.13075352523
3363,70693.4229431357
3364,71793.02115168265
3365,70962.2336145234
3366,71484.85244632672
3367,71899.75977993384
3368,70040.72363497222
3369,71502.22494552568
3370,69538.30128864308
3371,70670.32514049286
3372,70856.92195673981
3373,71898.35048337374
3374,71394.26199423095
3375,70415.99363395796
3376,71129.62286480662
3377,71004.13730142984
3378,71574.33017341222
3379,70770.63092626921
3380,71025.30813503894
3381,69964.86445138218
3382,70019.1680465888
3383,73037.01369341787
3384,70354.92861441361
3385,70814.75613190302
3386,71350.89216681012
3387,69542.08041458648
3388,71227.57605505364
3389,70528.73160989789
3390,70456.06549748719
3391,70835.405304569
3392,71468.16207765623
3393,70280.35723724408
3394,71409.89002291433
3395,70360.00294617114
3396,70537.41120667159
3397,69949.06681982016
3398,69913.98733804816
3399,71769.22174734711
3400,69865.05386942103
3401,71853.46908950392
3402,71636.57697832094
3403,69884.14669193109
3404,70534.21600798034
3405,70217.65251806122
3406,70599.97000491389
3407,70851.31782757484
3408,70775.62276079498
3409,70602.00973258655
3410,70490.20816380659
3411,72513.77056347684
3412,71441.5323053851
3413,69278.36178349245
3414,72019.87328393711
3415,70394.76595792703
3416,70610.23264872916
3417,70923.33467580478
3418,70316.57075720913
3419,69848.42986145892
3420,71560.85081805005
3421,69494.11651210513
3422,71026.73950132917
3423,69523.75803179397
3424,71499.08185666769
3425,70579.25790889328
3426,69776.44465979318
3427,70395.4880952552
3428,72586.02984883047
3429,69376.69659571945
3430,70941.25725760694
3431,70456.58115636936
3432,70404.78937873984
3433,70916.60971092683
3434,70374.41140577086
3435,69331.90670609317
3436,70861.46595901423
3437,72454.02455270298
3438,70479.42126514362
3439,71771.95456102758
3440,72403.87244847354
3441,71006.05736061193
3442,72189.23582976284
3443,71083.24375009467
3444,70413.40895357034
3445,71580.99096308879
3446,70888.77130791699
3447,70285.47226215973
3448,71831.4240351593
3449,71360.16016602381
3450,70259.93064603799
3451,71086.196973247
3452,69389.6626522681
3453,71353.96740136453
3454,71562.67279746706
3455,69780.97389122428
3456,69955.41738128838
3457,72109.56117566924
3458,71931.99688767263
3459,70582.00425566566
3460,70605.00152635663
3461,70903.15051958732
3462,71688.56872584799
3463,70358.01663477166
3464,70973.71865415218
3465,71411.8771410072
3466,69978.80046660618
3467,70771.13089471054
3468,70690.1067958661
3469,71402.28988278596
3470,70343.68158618693
3471,71683.88312347129
3472,71309.90729226125
3473,71260.58472552912
3474,71590.58102306438
3475,70580.68155374826
3476,69766.11419475684
3477,69528.77002784345
3478,70022.43411485675
3479,69850.36259922534
3480,70585.97002295211
3481,70486.10676205407
3482,70857.86767356023
3483,70806.34981814775
3484,70823.32348933595
3485,70646.7518267117
3486,69464.74685708577
3487,70241.09565333313
3488,71407.5165345994
3489,71004.01996160926
3490,71807.14835582205
3491,72804.13927881772
3492,70610.05024499583
3493,71194.03808394693
3494,69288.35299175736
3495,70490.6410900753
3496,71525.15150997537
3497,69654.54932738731
3498,71220.1939379167
3499,71015.20040612094
3500,71340.26795503686
3501,70721.2738731937
3502,71302.72172523255
3503,70550.51236509794
3504,70805.16424427238
3505,71093.80689873318
3506,71310.16297127659
3507,70217.3273961558
3508,70340.23291228514
3509,69523.14666540755
3510,70946.40301298808
3511,71154.07469534334
3512,70155.84621898548
3513,70507.54949878046
3514,72472.55111414104
3515,69207.60469540783
3516,71699.1089809917
3517,70737.7002847001
3518,69875.49472487878
3519,71092.42796044731
3520,71006.16187730039
3521,71359.50914180289
3522,71196.75831045251
3523,71774.82217873893
3524,70470.2682465979
3525,71284.2036294086
3526,69662.75622741481
3527,69798.79152498476
3528,71100.64193359723
3529,70448.5054038276
3530,72378.63267963864
3531,70971.23661578882
3532,70367.70166101573
3533,69870.40285159253
3534,70685.39443472869
3535,70220.54472093302
3536,72227.70858918664
3537,69783.9430801907
3538,70110.00772066055
3539,71622.19493342142
3540,72729.32754809991
3541,71959.39055948947
3542,71100.32726758263
3543,71348.02155740291
3544,71056.63050312287
3545,72324.73804568962
3546,69750.49083014065
3547,71233.78983602664
3548,72801.69270712996
3549,70957.25692441997
3550,71463.0128147245
3551,72023.2932800119
3552,72864.12283377457
3553,69702.23926745924
3554,71177.69681817264
3555,71262.77895915777
3556,71667.38909949716
3557,71476.12686812732
3558,70750.58479295386
3559,72365.07060235135
3560,70485.8871588703
3561,71304.36887119466
3562,69935.69590196574
3563,69929.38244716181
3564,70751.91884948907
3565,70692.11742634913
3566,71411.82673927583
3567,71602.55579797219
3568,70137.58686577377
3569,72413.74044847928
3570,71726.47119271762
3571,71506.93701341776
3572,69678.50797479504
3573,70709.45448990428
3574,70756.5684917235
3575,71549.9290449046
3576,71689.78217362039
3577,72090.98765875075
3578,70974.38849561021
3579,71729.82667345376
3580,71492.1234141651
3581,69503.2108907969
3582,70587.69115235296
3583,69534.219849406
3584,70054.21822163592
3585,70019.78299041795
3586,70172.28729615589
3587,69913.28741281405
3588,70713.7492889899
3589,70250.27952080533
3590,71429.12362906529
3591,71091.88769210361
3592,70546.75491506766
3593,70827.09950730045
3594,71065.41102793174
3595,72468.6408664335
3596,71176.07658792945
3597,70072.9750211091
3598,71054.70610111154
3599,69857.95251882593
3600,71022.08821757082
3601,69792.32526395102
3602,70435.95745131579
3603,70673.98998815728
3604,72530.61520235716
3605,69444.73144195139
3606,71354.9069133132
3607,72338.47173778297
3608,71313.17315756326
3609,73023.8231350998
3610,71613.58859365812
3611,71067.28976735547
3612,71182.69877105505
3613,70716.56136819461
3614,71026.77411008449
3615,71358.31673790519
3616,71933.10782978214
3617,71549.03877682773
3618,70972.59992812216
3619,70249.7142698425
3620,69107.82044819329
3621,71475.77636672661
3622,69677.39712243059
3623,70910.91610365451
3624,71376.94939591069
3625,70852.45536384976
3626,70442.5938001112
3627,73039.00319730521
3628,71076.89709084597
3629,71395.5979706231
3630,69389.93542702505
3631,70796.92497440134
3632,71800.01918578811
3633,70696.50005836204
3634,72366.07625613833
3635,71241.40009519343
3636,70219.59209638194
3637,71679.51606278494
3638,71510.94529275317
3639,71325.72319487618
3640,72196.76894272273
3641,71476.53724971967
3642,70283.7127457935
3643,71824.66092299233
3644,69888.13909242002
3645,71333.06670375772
3646,71486.88136582788
3647,70314.8675263966
3648,71402.163070601
3649,69882.92869272469
3650,69704.21392500757
3651,70625.74562079644
3652,70385.46153756174
3653,72089.63216761078
3654,71946.21481945062
3655,71011.75943342365
3656,70814.27015065239
3657,71152.2133591661
3658,70493.08440854044
3659,69952.29472735303
3660,70653.9850284917
3661,70822.83789837877
3662,72674.20435994572
3663,69588.67712835886
3664,70842.57437981441
3665,69384.72658719892
3666,71297.25056670333
3667,69686.57877070454
3668,71324.37967750449
3669,72505.46749796884
3670,69463.02011062976
3671,70471.46305852725
3672,71398.38062899717
3673,70485.72749041184
3674,70854.91966683409
3675,71880.66891266589
3676,70988.8744976683
3677,71804.2236263278
3678,72161.2421656405
3679,70087.42863866736
3680,70422.43456603981
3681,71971.28705414053
3682,70625.55220520502
3683,72153.83744689044
3684,69857.46512096714
3685,69304.97199236775
3686,71903.11084467242
3687,70519.92984799622
3688,69296.92482570402
3689,71511.68023842665
3690,69788.66452174277
3691,72742.70808435518
3692,72513.47669782132
3693,70642.45283142601
3694,71497.90754164389
3695,72031.7666257207
3696,71051.70405431466
3697,70386.10353502208
3698,71587.42012462301
3699,71452.4921151716
3700,71343.57240123606
3701,72143.75336063809
3702,72243.72226991419
3703,70395.07624060914
3704,70621.42897308782
3705,70357.2891791667
3706,72131.37698642818
3707,71105.38689929378
3708,70996.29164098676
3709,71044.96026232185
3710,70638.38423209699
3711,71707.2170091398
3712,72434.31427550173
3713,70645.44512489797
3714,72316.54802333898
3715,72649.01093732874
3716,69794.1514895334
3717,70597.81274987858
3718,71443.03163849165
3719,69918.51231953176
3720,71179.71204290641
3721,69460.935578839
3722,69624.03364997146
3723,71284.26692013392
3724,69932.88153082898
3725,71191.70644227062
3726,70765.56991970785
3727,70806.56181136433
3728,70243.68676276335
3729,71361.79023068685
3730,70724.3399843594
3731,71164.0521575752
3732,72939.32169001529
3733,71719.28536168333
3734,70864.73501869186
3735,71384.41678747596
3736,69749.09221969788
3737,71292.92927314797
3738,68244.97326460095
3739,72161.57189427128
3740,71077.98684321743
3741,70464.44575657642
3742,70197.70984171177
3743,70329.12219794757
3744,70664.31272336374
3745,69711.09195998458
3746,69812.66646316742
3747,72511.99254811733
3748,69828.43190617907
3749,70438.91843545737
3750,71463.03102886608
3751,71137.47630497892
3752,70038.60535995022
3753,70925.75068604927
3754,69599.59832658616
3755,71991.37044120334
3756,72659.4185496079
3757,69674.76525528442
3758,69652.500154785
3759,70678.92219286431
3760,71142.65828117133
3761,70132.44317012539
3762,70001.33458943611
3763,70501.11282676464
3764,72258.93171448098
3765,70447.76982739517
