simulation,pass_km_total_Mkm
440,47889.2370916918
441,49532.34134576962
442,49821.677965443436
443,48516.62289457408
444,48845.90494026467
445,49911.69321519159
446,50114.99965630299
447,51055.83306745604
448,50484.940747937646
449,52806.991086823145
450,50950.36800400636
451,46916.82874297165
452,48937.718280209076
453,53929.21315889992
454,52116.175239807046
455,52298.61446758344
456,51843.61721488533
457,47860.34374690754
458,51704.93303269318
459,47285.08768076262
460,50562.130268621615
461,51334.10543787917
462,51196.35710110271
463,52018.05534383743
464,49345.50811519495
465,48409.03485037481
466,51455.42806732311
467,51848.94745859067
468,52864.72729101973
469,52182.817028243444
470,49417.56153597989
471,48662.151118865004
472,50654.69204853797
473,53808.0149603564
474,51995.51307076115
475,50652.82235579151
476,52120.81724250951
477,47356.80132875625
478,49916.34228695825
479,52829.545991924344
480,49159.28968062532
481,49688.630368278
482,47920.09463058615
483,49025.95811808393
484,47033.61880929736
485,51526.65472576965
486,50081.39138202394
487,51449.434239477836
488,48591.32196912993
489,53296.01050759207
490,47430.746737045454
491,48080.38472576797
492,50605.430336086894
493,51480.0809047403
494,51113.70207345868
495,50333.54909421365
496,49475.62404817565
497,54312.047851854826
498,50387.71636815222
499,48673.034844693546
500,51367.94111241249
501,52203.12885768636
502,53157.742206003095
503,52560.26664683391
504,48845.03511466814
505,54461.5249509814
506,47903.82920524642
507,48775.1158936628
508,50390.749562219105
509,49438.229383417405
510,47648.421682074084
511,49059.812684112
512,49279.50000105157
513,52401.1777461099
514,49988.18215445401
515,50747.44693873438
516,50938.142877410064
517,49992.15293450224
518,50782.186387562106
519,53940.20334385372
520,49554.28266018291
521,49742.076601132154
522,51209.15721816333
523,49589.043623540565
524,51924.47182998185
525,50435.92047498921
526,52259.44088465879
527,46138.76230568333
528,49989.6587181544
529,53303.902940070846
530,51663.40484005245
531,49676.77723106908
532,50642.94956645428
533,51392.22971860632
534,50384.29775358777
535,53506.81717800023
536,51250.29407938748
537,50726.314463519884
538,49710.91328652806
539,51303.08831841328
540,49894.88261451781
541,48197.185099055074
542,53420.737968561436
543,52400.409804858406
544,49571.47662236461
545,51176.8143574518
546,52278.023162426725
547,50611.469901674405
548,51640.14254172933
549,51622.01877303515
550,52211.068715815934
551,48124.59286297453
552,50295.0994263069
553,52217.36834079207
554,49114.172249448166
555,47222.46949558003
556,48703.737286470736
557,52283.76762469264
558,53207.0514363142
559,49608.35225401975
560,51099.00240735898
561,49928.858462123884
562,49729.60495075598
563,53104.246560453634
564,51897.58622039795
565,51192.20022072257
566,48989.924451010316
567,51133.18887224522
568,49732.960290137926
569,51441.97952513207
570,47065.742878612014
571,50146.58056668227
572,49255.912902388765
573,54965.14376891934
574,50504.75171368776
575,53114.0103241213
576,52938.67058923741
577,51535.56858672021
578,53236.79055297953
579,51119.84883328567
580,49207.69910488408
581,52568.26131360518
582,48771.9549051572
583,49375.62312778888
584,48890.53615261301
585,48712.191408146165
586,49490.99095469958
587,52155.98409320446
588,49580.118062818576
589,51078.82837266598
590,47529.42024709004
591,51776.21630579231
592,51696.84294662138
593,52534.94921970279
594,49836.971913361136
595,49626.2468945546
596,50747.409740557596
597,53246.20935005328
598,52469.74351145562
599,48801.1613788911
600,50838.91155324933
601,48371.043269530135
602,50086.405360919496
603,50717.68832593446
604,46930.92301164718
605,50466.30316281066
606,49578.690391014716
607,52744.687732912105
608,47952.86618406262
609,50245.289331131025
610,52920.71674203251
611,49034.05039123268
612,51450.11672632362
613,47902.405594100455
614,52708.85465189058
615,48899.47576301777
616,52993.381638350445
617,52545.65517396833
618,51520.239702650586
619,51594.31826473882
620,53374.575144423434
621,49911.29179876875
622,50255.18117467917
623,51784.830626537885
624,49302.47987733726
625,49347.979486594464
626,50592.074793623244
627,53556.67044515621
628,50111.618652822064
629,51365.87157331618
630,49390.805482271106
631,49024.83342524563
632,51738.791496215854
633,47641.613374022156
634,47547.39936182503
635,48275.39959681312
636,52208.78402506859
637,54184.91816809786
638,49600.47263144609
639,51821.153003441184
640,51362.992075474634
641,52052.045224910675
642,50787.60987361102
643,52619.96326744008
644,49655.83697735422
645,50368.81834069109
646,49915.44482075378
647,50647.45270869694
648,47934.3447677449
649,46475.35361092925
650,48197.330526715756
651,50295.92969148366
652,49601.92292900636
653,49865.50077779761
654,49828.3693594091
655,49929.67215623466
656,48876.82238919176
657,47507.315077298525
658,50610.879368297836
659,51381.516705293136
660,51273.781435034245
661,48484.68006541805
662,49127.82449230907
663,51827.956232883196
664,52625.833019569414
665,51547.03725722441
666,50026.36607687711
667,52892.01571029452
668,50885.08397758582
669,52807.27879763377
670,50184.74285330822
671,48759.658963952716
672,50744.574066105415
673,52103.10129439423
674,52409.67288136843
675,48630.73758298341
676,49392.83799111505
677,50711.820724086334
678,52630.17668947216
679,53323.69153775957
680,50979.39502570801
681,51033.0979496575
682,49359.87218536679
683,48407.63608118726
684,51743.368971115924
685,52080.88637194376
686,49428.13347532052
687,48223.869892044146
688,53300.74672128813
689,51967.48020603113
690,49945.13854086533
691,48078.96665373619
692,53736.2307248365
693,53309.87051321496
694,49888.12296197368
695,54419.22213243141
696,52790.93268007623
697,48399.964745796475
698,48960.35327654054
699,51858.290437917276
700,52178.29704677904
701,50045.69267976955
702,49816.26079566966
703,49725.32936783739
704,48531.843019726315
705,51038.79907212798
706,46813.93394749463
707,51411.37240636876
708,51149.976436040626
709,51804.9630062258
710,46909.555897336926
711,49213.415752309214
712,49172.5973207818
713,48760.951266869146
714,49832.06135113579
715,50216.45225082712
716,51650.023710817535
717,51298.17698486297
718,51958.02803446579
719,52978.229478421534
720,51559.64780231839
721,53501.31087853975
722,50267.60839980623
723,51573.0193786048
724,47437.29027324316
725,49091.0505261943
726,54216.70726155556
727,50921.89911628936
728,49509.40524938164
729,51477.989432613685
730,49227.632004398925
731,53066.88567632869
732,50421.01585063541
733,49358.063480137665
734,49411.80065730506
735,49109.76206347475
736,50976.90594993159
737,50936.273373795295
738,48793.470005934556
739,47107.698094585845
740,50936.136751052836
741,49961.05868280409
742,52791.08362298233
743,52075.12257592194
744,48255.568785619704
745,52586.217689069614
746,49571.56754137387
747,52693.23802434247
748,51296.79269158289
749,50791.83542925463
750,51870.9757282446
751,51513.00356195291
752,49629.69560893336
753,48001.17976383391
754,47513.60747310985
755,48788.43779620173
756,49442.85582128566
757,47552.31567927693
758,50048.15803248175
759,48986.87569081652
760,53171.20640088254
761,50890.99958979201
762,49072.841862035646
763,52827.271440692064
764,50857.211512993395
765,50883.205221024655
766,46720.1880855294
767,51958.62877394519
768,50648.0232405115
769,50998.65329051667
770,51545.93600542676
771,51286.156506361294
772,54024.66580741226
773,50198.88143122133
774,50364.00176185176
775,49908.38442027314
776,52547.53467709932
777,51547.073798848214
778,48950.100571600036
779,49685.40903906646
780,52985.52014043283
781,52666.84516507304
782,49661.19473898787
783,50840.55800602412
784,48857.86417667543
785,50170.082910348596
786,53604.42963462561
787,51278.048687788825
788,49541.3953870817
789,49832.700907417035
790,48141.30434659099
791,48245.38500240711
792,52151.493288339145
793,48405.98682672891
794,48924.46422902905
795,51107.28775523599
796,51369.6331893958
797,51324.297226252085
798,51617.44195249464
799,50685.221417177476
800,48913.94643217774
801,50482.21772015933
802,54838.786420012846
803,49319.270119214256
804,52528.971755382685
805,49641.06660960141
806,48641.2906935015
807,50835.107956590764
808,54399.73306958577
809,53013.9279115434
810,53461.26685941084
811,49200.3539937716
812,51344.858526347896
813,51434.464775572465
814,48235.62735287353
815,50506.716226833494
816,50205.64403896869
817,53082.103198325494
818,51836.8846283897
819,51581.91841398566
820,51668.470818297785
821,52075.559034125195
822,50682.05263895722
823,51830.67119962859
824,50121.362397280594
825,49367.24268804542
826,51450.92968441641
827,53692.773229387385
828,49388.66375437057
829,49623.328812349995
830,52543.6022465187
831,49792.64281606431
832,51061.16643406755
833,49832.90032016363
834,50199.091416297815
835,48564.81433467813
836,49609.90818084013
837,52702.4981463515
838,51576.252588720236
839,50285.43335098451
840,50622.66830511519
841,51402.291047687926
842,52028.533262867844
843,48292.33415004796
844,47471.08585959776
845,50159.24550663268
846,48520.532674436174
847,51887.91501175348
848,51299.9245455173
849,51938.79160951987
850,48511.219922547825
851,50293.05435148521
852,51796.86483633597
853,51494.36552253693
854,49140.62276648469
855,53038.41993518892
856,50221.25106838061
857,53071.750581672015
858,46965.51598310095
859,52191.0573540374
860,50244.60676888553
861,52908.28570513951
862,48793.56606202756
863,48599.6993376643
864,48234.99508847221
865,49246.86196056368
866,48743.65923189584
867,48271.54456729795
868,52262.67484212926
869,51752.66765402219
870,53226.62003462356
871,49285.43817434534
872,48994.56531942866
873,52758.211711899945
874,52264.29515880457
875,50593.68587869608
876,49410.28194237926
877,49807.1725212943
878,49785.9407402594
879,49589.06207380051
880,50251.77022900493
881,48360.40667330292
882,53161.499047229816
883,50890.6862322509
884,52963.449181795426
885,48135.08306862404
886,53690.433612132445
887,49986.29993189545
888,52195.78373317883
889,46372.90143795303
890,51253.14765444196
891,49684.150329000106
892,51851.830405979126
893,48436.58032192507
894,46768.89667784479
895,53098.63132970225
896,48668.316123332486
897,50776.2854919111
898,50904.73757416806
899,48856.89448842263
900,50515.366551854866
901,50836.09047609705
902,52755.58855578285
903,48798.18145583142
904,48540.5263919419
905,50205.24638963443
906,50332.51836364525
907,51640.38867946647
908,50892.53150689789
909,52642.95897459921
910,52052.94461040382
911,50427.99449609668
912,48459.10281208971
913,50770.299290236966
914,52592.80034031961
915,51293.203923939036
916,49039.70656625121
917,50862.213004885314
918,48844.17651244066
919,52850.418994193715
920,48556.66912295166
921,51352.40670510042
922,51097.464147867984
923,49183.36802729617
924,51822.78459484667
925,47848.58580422235
926,49622.47297770494
927,52894.02997027174
928,50111.11123441429
929,50933.36726264491
930,50920.80028148755
931,47934.94343092712
932,51341.5151037098
933,49591.8438262984
934,51710.54372867006
935,49490.56336203883
936,52835.28343490051
937,51348.152821575946
938,53893.92592083775
939,49968.25209369768
940,47545.82505502352
941,50710.85479437439
942,50394.61429187516
943,53167.85257723381
944,49484.359956342145
945,50575.979985739206
946,48773.95318589865
947,52650.537341564435
948,48882.66214936766
949,49743.817559502546
950,49367.99696208492
951,46734.03348081333
952,51313.2975068089
953,49713.10621390197
954,47774.96341931076
955,48564.42020252665
956,51092.33204848617
957,52812.68455843713
958,50251.2836364767
959,47638.39310901102
960,49682.85697657806
961,53298.53544878576
962,50720.39246173007
963,51742.588494129464
964,50892.93486812682
965,52334.57574474082
966,47740.12923091045
967,49043.53439840332
968,50139.34933721344
969,47954.83714912949
970,52953.244584826585
971,49582.839259382585
972,47989.66347358939
973,51365.68720841988
974,53602.30011680013
975,51710.56442392302
976,47195.6406633436
977,49292.82745762754
978,51528.89983858182
979,48872.35780761687
980,47885.32417118146
981,51876.065342180664
982,50277.20008068828
983,50755.612978516314
984,50673.428571622106
985,52015.69781912077
986,48002.78957477014
987,49239.08249769835
988,52283.91157105383
989,49880.87178198407
990,50368.7238763747
991,50116.348725585536
992,48634.59752484933
993,53831.233542731745
994,52895.766986474315
995,50286.67015037626
996,52107.375213647596
997,50816.04992687297
998,48230.637251427375
999,53536.12413230247
1000,52028.97282636049
1001,49977.65509176826
1002,48892.13957219084
1003,49081.71773165112
1004,51746.685556743025
1005,50494.6992003974
1006,50059.84105681968
1007,50933.47530574996
1008,48232.22490996036
1009,52547.61339426883
1010,52783.56550839873
1011,47844.00523818851
1012,53873.82189880785
1013,50311.39441523395
1014,53690.3141337585
1015,47202.83765311055
1016,49138.75547230846
1017,50456.504316062834
1018,51472.68815535205
1019,50131.171889995196
1020,48007.515060332385
1021,50136.212015717625
1022,51301.08259262718
1023,52046.96918592173
1024,49066.808368960345
1025,47487.842745285736
1026,52730.124249197266
1027,49960.86379822839
1028,46121.27203783869
1029,54918.36109125284
1030,53364.41107441547
1031,50700.889753626114
1032,50451.31128359432
1033,50982.69050380251
1034,51348.92882250836
1035,49743.68344303136
1036,49252.13875159509
1037,53046.60417274939
1038,49990.58464855013
1039,50177.930047480106
1040,48921.38108661671
1041,52396.71203796614
1042,47607.6671327222
1043,49505.04657359645
1044,50557.032807532276
1045,50699.45624640924
1046,51136.39804030804
1047,50917.81631333821
1048,49556.75743612895
1049,53220.90154899234
1050,52033.990958908325
1051,51761.119085779865
1052,48630.3032392587
1053,51749.854596881254
1054,49403.367238505525
1055,52090.85678303767
1056,49937.36685275536
1057,48821.197190363404
1058,50270.98141391817
1059,52117.46926174771
1060,50689.77014187578
1061,49418.22001524309
1062,52301.63639536251
1063,48232.52945578225
1064,48296.162389946454
1065,51307.49886061939
1066,52392.91863953973
1067,51745.7546365316
1068,48905.67364394614
1069,51641.348767030126
1070,50243.20750567009
1071,51122.06186649125
1072,49924.090036547655
1073,49738.32317219588
1074,51211.53339446135
1075,52980.095543589494
1076,49960.27383550181
1077,50004.02779195088
1078,53205.5083743597
1079,52717.26823292885
1080,47987.57979685864
1081,50960.64307243456
1082,51325.4678372962
1083,48312.46901333547
1084,48643.424339728925
1085,49997.703351396995
1086,47778.713208508896
1087,48069.52783853194
1088,52744.802433699944
1089,51302.70901290385
1090,50403.59833739605
1091,49988.03091526843
1092,48101.480492179704
1093,47124.355324469114
1094,52574.60650788264
1095,50163.878756952574
1096,48463.258655454425
1097,49963.037664208234
1098,48370.87246349412
1099,49255.44213871657
1100,51834.6068486436
1101,52515.76687988859
1102,51844.08548581627
1103,50466.591603642846
1104,52098.78811998859
1105,50076.24040364023
1106,49831.50249383791
1107,50145.782656523275
1108,52310.30204377844
1109,49360.596919493866
1110,49125.975231224715
1111,53364.62098511723
1112,50977.96302714474
1113,51618.97010437549
1114,49200.74499820126
1115,52268.46757191841
1116,50349.28941520853
1117,52012.71396026587
1118,50498.26534009831
1119,52137.11852640112
1120,50010.71490055585
1121,51435.75877637452
1122,50162.07491622128
1123,50128.05138268478
1124,51547.39396518118
1125,51409.27343718274
1126,50220.84667564615
1127,49441.33553113569
1128,51222.44045096401
1129,51405.583154032
1130,51218.07491433315
1131,52651.74025686629
1132,51151.30349254631
1133,50981.81797067677
1134,51297.64553125026
1135,50835.14659419841
1136,47472.42695499667
1137,51534.45366747463
1138,51843.1787717755
1139,50736.44816519874
1140,48622.96152075842
1141,51114.29977137731
1142,48917.18907934667
1143,49836.34415505549
1144,48619.72645868002
1145,51133.70256733995
1146,51098.33885968396
1147,48898.268479887694
1148,51795.113287210355
1149,49499.016245679355
1150,53275.316803213595
1151,54203.69065998348
1152,50629.79703250754
1153,50479.13841967865
1154,52523.699280105335
1155,48523.18557955907
1156,45332.978447791415
1157,52729.968832665254
1158,47089.660897343274
1159,51522.164282484635
1160,51495.53735753343
1161,49451.739162640915
1162,50487.79406845487
1163,54223.00246812623
1164,50619.79473071215
1165,49809.96157155519
1166,50346.433045831895
1167,51689.69464220596
1168,52970.09906137642
1169,52859.09042654991
1170,48902.84595889351
1171,52167.22580379191
1172,51254.15860356488
1173,49797.69564928415
1174,49860.60966942418
1175,49864.93919042418
1176,51581.95379932137
1177,52551.38544267862
1178,48316.59084612586
1179,50396.796670913754
1180,50729.86194443777
1181,50707.835435202105
1182,49883.1700620075
1183,52682.13980490094
1184,49975.763300577055
1185,52668.29760434099
1186,49299.16119076066
1187,49178.64631939186
1188,48315.525844616044
1189,47526.50710521213
1190,52356.4843756149
1191,50519.54811819368
1192,54320.809230943385
1193,48962.89629375297
1194,49380.78416226436
1195,52546.33106914782
1196,50943.53729071389
1197,50475.126936317625
1198,49230.718164541206
1199,50466.79637936987
1200,51845.50722375605
1201,52136.040998756296
1202,50632.97367363776
1203,51955.753464603804
1204,51980.69604270564
1205,49154.66482314767
1206,50680.40730771082
1207,49867.768368455414
1208,50682.381976128025
1209,48968.25771715428
1210,49618.73257723907
1211,49283.95715387045
1212,49819.24501814095
1213,50660.44196642123
1214,52916.777357270075
1215,50900.949329443705
1216,47906.79313393837
1217,49408.00425157398
1218,49161.53216650182
1219,48946.54245509092
1220,50560.30794696753
1221,49475.19280682493
1222,54039.50244433751
1223,51563.39671411905
1224,50684.42954644249
1225,52291.53918909117
1226,51286.399155694075
1227,50363.817882350486
1228,49485.05804691791
1229,48809.146832373764
1230,53635.06499754255
1231,51626.19952043895
1232,48752.58248591469
1233,51040.43365819464
1234,51576.11778520638
1235,49978.86701520207
1236,54085.39939329866
1237,51112.21661071052
1238,53105.96814385727
1239,51331.960985164624
1240,49544.18838000779
1241,52045.781724407956
1242,49366.98919845967
1243,51678.46587896667
1244,48703.9744986839
1245,51278.26370277068
1246,53000.89093389769
1247,51269.42691651558
1248,49688.87243316997
1249,50468.172881619284
1250,51467.71261724782
1251,52234.09274297699
1252,48224.54365467782
1253,49273.1917719932
1254,52970.33000708295
1255,52918.48083130766
1256,53513.8560671717
1257,48708.69014750446
1258,49023.51305690826
1259,49149.253259713805
1260,51444.62367884576
1261,50576.614079377345
1262,53106.99533696606
1263,48163.29108254186
1264,51827.906169276444
1265,50113.04353891402
1266,53365.08989711394
1267,49225.16625272974
1268,52058.64189157463
1269,50164.5260526196
1270,51707.036586121234
1271,50230.461130740354
1272,49676.19115963504
1273,49279.46914608239
1274,52312.71807594223
1275,53441.983859299056
1276,49283.69215685176
1277,52945.09782122749
1278,51674.42899973036
1279,50519.95204417082
1280,51252.63628563591
1281,52281.23464152971
1282,49878.916017608244
1283,48714.48165456849
1284,49813.34667045894
1285,51466.97536481397
1286,53503.55929302589
1287,49489.72604159995
1288,50696.48760578548
1289,51386.44382248136
1290,50760.106081735474
1291,52996.46205211373
1292,50511.92108173527
1293,51973.56669288773
1294,51862.31978326768
1295,48123.04627537483
1296,51789.96346476459
1297,50518.605730340205
1298,51965.73265230988
1299,50113.39454237976
1300,47688.2743725432
1301,47918.91336924588
1302,50583.31914616057
1303,51373.51492224396
1304,50923.09215717842
1305,49789.477538253
1306,49508.95274507205
1307,48969.68743444545
1308,50581.86463374574
1309,47454.194363890456
1310,49079.90238730711
1311,52971.344757798965
1312,50957.38495948648
1313,49744.73340139947
1314,46623.51044681137
1315,49984.87893453946
1316,50041.36386422106
1317,52135.554744249115
1318,49707.12237022723
1319,49505.237148011
1320,49660.402035348096
1321,50610.45468709159
1322,49680.903309222274
1323,51619.31502694137
1324,52154.15657132136
1325,53873.92464387195
1326,49267.8368764417
1327,49497.605191558025
1328,48696.518861323224
1329,51285.70111533006
1330,51821.13265303917
1331,48114.47664578914
1332,51895.232443716865
1333,50579.642941976046
1334,50757.347598533095
1335,51571.67512730699
1336,50795.157651785565
1337,49692.515036514254
1338,49680.288410245645
1339,51243.82850756103
1340,49615.934562273695
1341,49815.036831390455
1342,49773.37671018462
1343,51288.0170763863
1344,53426.29927945254
1345,51301.773809771745
1346,52007.692481928316
1347,50304.348158375244
1348,51073.23372793792
1349,49984.94100778022
1350,48800.186660742795
1351,51167.5358072124
1352,51316.76930636224
1353,50513.9781865234
1354,50008.383276214125
1355,52170.57333674237
1356,53860.52228200186
1357,54693.57140280828
1358,53194.4941184875
