refnis,moyenne_evitees,ci_2.5,ci_97.5
42004,842.8398849235691,490.51944635909643,1200.459914015008
36012,255.82196443389145,39.45596866080882,493.1510477177252
32006,0.0,0.0,0.0
31042,0.0,0.0,0.0
11057,0.4617314873711932,0.0,0.0
73109,0.0010384997171606276,0.0,0.0
24062,49730.25414532327,45316.65027703844,54236.88120983623
45041,975.8032325920742,503.6059685218025,1468.5836454223065
36011,440.72257692016234,213.97645121013284,668.3626540781243
21008,2184.525009125392,1760.3725604733356,2603.6517760783067
71066,0.657911872930949,0.0,0.0
11040,3677.0214885146493,2875.8336510605423,4499.759482581126
62032,2072.779399214136,1702.431008936801,2444.6457405684446
61039,0.03853883521962301,0.0,0.0
51065,18.56214425495995,0.0,173.90549383374778
37010,10.329090526827343,0.0,101.51450687758887
37007,205.5121842682536,0.0,450.355973357433
35002,2036.203074093181,1720.9231445773228,2345.8631770233324
25005,90.95096820104752,0.0,240.38861516360973
24135,373.05261609743235,162.8296517772923,589.5510671292881
24009,194.83929954438025,63.94225203005766,328.51960946930353
21003,2158.666321041321,1748.5301112921065,2555.5224322109198
13017,238.30964410201994,0.0,572.4305596212021
12009,1367.306984656227,1030.4572954016053,1708.7813142977993
11001,17512.66171486009,14995.248357395089,20148.37397821288
92094,16130.899103347347,13650.59776622992,18655.15211648659
63040,443.20805638504373,213.6259567740534,674.0443935285234
61081,0.0,0.0,0.0
61019,0.0,0.0,0.0
57003,28.879089564869343,0.0,138.30742023813656
43018,100.43971276848919,0.0,337.4667603860952
25110,8298.461162022448,7461.446940195184,9158.039650547555
11023,1456.5239456765648,971.6278618824743,1944.376686611399
11013,2113.3883948827215,1643.3471166775175,2590.213400811236
11005,2006.4294115196801,1526.9851388522059,2491.080161485544
93056,3.5923884997983784,0.0,57.40517525275602
91059,0.0,0.0,0.0
62026,132.18502452392056,0.0,288.40176872084174
56044,108.538531882918,0.0,261.9199680215816
44052,0.0,0.0,0.0
43010,1922.2114326593064,1236.6462096965845,2623.485635332295
34003,0.0,0.0,0.0
33021,24.908056631215246,0.0,243.24741347196556
23100,668.3279430373199,539.8706668771221,800.2680726897544
23032,0.2018918750752139,0.0,0.0
23023,0.23961357462843602,0.0,0.0
12029,715.3002695081613,410.51607048115955,1035.6622994081192
83012,25.14310894695504,0.0,183.71564617943258
53068,46.54448794019081,0.0,146.43812211255792
46024,0.56306822967165,0.0,0.0
24033,1267.4638470477612,910.4736709543834,1625.658214707773
24020,2154.595435468387,1650.2211930848111,2655.285642445414
23105,352.9742519164477,100.86596203142219,615.3900617712274
63072,437.305035017338,238.93662695956243,636.4123451269222
11044,1258.6694445180308,868.0623311077329,1653.5537104870607
92006,0.0018148028180447852,0.0,0.0
91143,0.0,0.0,0.0
85046,1.986262493545763,0.0,29.817192822880493
84016,0.0,0.0,0.0
63020,679.7536862875126,377.6181214762998,986.2419643138909
51009,530.7701716085666,286.51932611109845,784.629888635192
43002,0.3867351824235702,0.0,0.0
23097,0.034739313813978254,0.0,0.0
12026,739.1761605218707,292.10408840276625,1190.7441050492293
82005,0.0,0.0,0.0
72018,84.51192840742198,0.0,381.2648788062098
71070,2034.3457174450007,1208.4720199101193,2886.9034404638846
71037,517.3366547468779,218.46951545586364,819.8881200679546
11050,1540.6592016931809,1294.835391174911,1778.3489018675073
24055,15330.113744351836,13336.751703477215,17399.33528537707
62119,872.9099411336941,521.0046481460738,1236.1022305275872
56078,1318.5792417474524,926.7907074994105,1723.0679382827832
31040,2275.1983583397387,1776.4058749153212,2778.3095977968824
24028,8.439500263957276,0.0,78.45011872023093
63080,0.0,0.0,0.0
91013,0.0,0.0,0.0
51067,94.66675513259153,0.0,297.8402483645246
23050,755.3150546823775,433.4808491497907,1093.5985342879778
13019,199.0607990947299,0.0,478.15305609561926
83028,7.017098516181293,0.0,72.14308498318162
73098,99.06824854203646,0.0,261.84305175357184
73066,0.0,0.0,0.0
24054,0.0,0.0,0.0
92097,0.22752413618153286,0.0,0.0
53020,1066.651320106819,776.6126623300431,1369.281514524295
21007,6103.672689951979,5249.77904625096,6924.224685355266
13046,300.4678358492662,85.86172265508354,523.8481817288908
71034,2109.4140185973065,1749.1046225900848,2479.001200125984
64025,0.8693092582502122,0.0,11.277137550242394
46014,4933.041756135584,3995.187710099643,5862.001538865095
41018,2025.9203384680163,1428.1433819973345,2624.156987858936
25031,1174.8089091133377,729.3932732450915,1638.9500359546332
13021,1.7860866959609727,0.0,26.472852058137114
63004,0.001171684324373845,0.0,0.0
61003,973.2627882931844,676.3391835329755,1275.6317016234186
57095,0.0009483003356163561,0.0,0.0
45059,0.3998917739741394,0.0,0.0
44073,0.0,0.0,0.0
38008,774.1542073879326,507.1981226059444,1038.0637402662087
34023,873.9759402642721,515.2365487943756,1243.5540637006593
24041,0.0,0.0,0.0
24038,1652.3039740138522,1245.2424388600045,2064.954094449202
23098,918.719394333788,795.1606575711428,1039.687015550847
72039,12.02744227012017,0.0,194.97702591424178
11029,3979.1027755571604,3499.652091633913,4444.294296501403
91141,0.3457942920419316,0.0,0.0
84033,0.0,0.0,0.0
83044,0.0,0.0,0.0
61080,99.73969025972869,0.0,218.52095510697475
41024,88.14535979903069,0.0,395.8665907151294
23096,162.8727680228168,0.0,502.2893177024892
23045,809.003878248665,396.16730668125257,1231.7944406798288
21010,6751.770776226269,5966.061075136864,7512.333518641054
72004,401.4508132452448,0.0,867.293358697307
61010,7.976807197241108,0.0,65.71074789514614
57081,12093.186883171426,10545.417216839542,13664.65390828885
57072,122.4516805505845,3.341940701689282,250.92385370614846
44083,3745.3496059690065,2583.703396703224,4949.7203270360105
44040,1564.5691695668693,1366.6643263769267,1763.0936656040017
13037,0.0,0.0,0.0
13006,0.28980310421302535,0.0,0.0
92003,1944.8737778242044,1480.9461400625542,2420.7660115755975
83055,0.027504403844212624,0.0,0.0
62027,265.4555723775526,69.73418210869721,470.4185071151816
61043,56.22717077534682,0.0,204.2335001802226
56022,937.8264464478636,731.5368009697916,1149.2245052974215
55035,442.2736478831823,211.2033270395167,682.0487284942285
